@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of rules: 29\n','Number of rules: 34\n','Number of rules: 33\n','Number of rules: 37\n','Number of rules: 30\n','Number of rules: 35\n','Number of rules: 28\n','Number of rules: 40\n','Number of rules: 38\n','Number of rules: 27\n','Number of rules: 36\n','Number of rules: 31\n','Number of rules: 41\n','Number of rules: 39\n','Number of rules: 24\n','Number of rules: 32\n','Number of rules: 42\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pac-man,4,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,17,11,0,60.714286,39.285714,0,0.235732,0.186258,0.324979,76.354462,93.003477,46.553773,47.587143,-1.03337,1.662635,1.699541,-0.036906,14.479248,0.517116,31.102202,0,0,0,0,1,25,1,3,?,0,?,?,0.913333,0.416667,0.607143,0.362578,0.637422,0.392857,?,0.607143,?,?,0.769764,0.579146,?,0.607143,0,0.001,0,0,0,0,38469,36484,5746,92.857143,45.714286,?,?,?,?
pac-man,4,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,15,13,0,53.571429,46.428571,0,0.165138,0.217559,0.357553,89.499335,102.730772,45.713833,67.64661,-21.932777,1.632637,2.41595,-0.783313,9.062632,0.323665,19.824703,0,0,0.153846,4,0.846154,22,1,2,0,0,0,-0.113228,0.692308,0.166667,0.535714,0.35985,0.64015,0.464286,0.490476,0.535714,0.501984,0.198175,0.635242,0.506881,0.305556,0.535714,0,0.001,0,0,0,0,38469,36484,5746,85.714286,46.428571,?,?,?,?
pac-man,4,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,14,14,0,50,50,0,0.126949,0.231787,0.390223,95.352386,112.117646,45.713833,79.339632,-33.625799,1.632637,2.833558,-1.200921,6.300491,0.225018,13.78246,0,0,0.038462,1,0.961538,25,1,2,0,0,0,-0.053376,0.865385,0.285714,0.5,0.382664,0.617336,0.5,0.498016,0.5,0.491501,0.133599,0.595004,0.483759,0.332219,0.5,0.001,0.001,0,0,0,0,38469,36484,5746,82.142857,42.857143,?,?,?,?
pac-man,4,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,17,10,0,62.962963,37.037037,0,0.354067,0.166547,0.297077,69.41847,86.631309,42.9952,40.646397,2.348804,1.592415,1.505422,0.086993,16.321546,0.604502,37.96132,0,0,0,0,1,25,1,2,?,0,?,?,0.4,0.074074,0.62963,0.265993,0.734007,0.37037,?,0.62963,?,?,0.827939,0.729069,?,0.62963,0,0.001,0,0,0,0,38610,36625,5605,92.592593,44.444444,?,?,?,?
pac-man,4,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.263636,0.199008,0.321062,82.948597,93.625825,42.9952,32.440929,10.554271,1.592415,1.201516,0.390899,11.855702,0.4391,27.574478,0,0,0.12,3,0.88,22,1,2,0,0,0,-0.1,0.82,0.183333,0.555556,0.219034,0.780966,0.444444,0.601058,0.555556,0.569892,0.342116,0.772459,0.593148,0.360215,0.555556,0.001,0.001,0,0,0,0,38610,36625,5605,100,49.62963,?,?,?,?
pac-man,4,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.1875,0.204412,0.340374,85.200999,99.257241,42.9952,56.091749,-13.096549,1.592415,2.077472,-0.485057,10.557358,0.391013,24.554736,0.5,1,0.12,3,0.88,22,0.5,1,0.25,0.5,0.333333,0.28014,0.82,0.183333,0.518519,0.316384,0.683616,0.481481,0.5,0.518519,0.506173,0.190145,0.714854,0.5901,0.355208,0.518519,0,0.001,0.015625,0,15.625,0,38610,36625,5605,88.888889,45.185185,?,?,?,?
pac-man,4,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.12297,0.207861,0.353364,86.638632,103.045418,42.9952,64.950409,-21.955208,1.592415,2.405571,-0.813156,8.249714,0.305545,19.187522,0,0,0.16,4,0.84,21,1,2,0,0,0,-0.117954,0.61,0.12037,0.481481,0.321323,0.678677,0.518519,0.469136,0.481481,0.474747,0.154945,0.64184,0.505392,0.262784,0.481481,0,0.002,0,0,0,0,38610,36625,5605,85.185185,44.444444,?,?,?,?
pac-man,4,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.116822,0.225568,0.359239,92.056219,102.297673,44.635839,59.788766,-15.152927,1.653179,2.214399,-0.56122,7.274895,0.269441,16.298326,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.57,0.099537,0.481481,0.370488,0.629512,0.518519,0.460131,0.481481,0.468434,0.116136,0.612299,0.475186,0.292614,0.481481,0,0.001,0,0,0,0,38610,36625,5605,88.888889,50.37037,?,?,?,?
pac-man,4,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.115869,0.196049,0.33712,79.58951,95.439382,45.746178,68.162046,-22.415869,1.694303,2.52452,-0.830217,12.274515,0.454612,26.831782,0,0,0.041667,1,0.958333,23,1,3,0,0,0,-0.069338,0.395833,0.115385,0.518519,0.406694,0.593306,0.481481,0.407407,0.518519,0.455026,0.112993,0.690861,0.570944,0.271429,0.518519,0,0.001,0,0,0,0,38610,36625,5605,81.481481,42.962963,?,?,?,?
pac-man,5,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,13,15,0,46.428571,53.571429,0,0.141104,0.217559,0.355167,87.411768,99.401629,48.194412,60.451667,-12.257256,1.721229,2.158988,-0.437759,9.525664,0.340202,19.765079,0,0,0.08,2,0.92,23,1,3,0,0,0,-0.096077,0.513333,0.113095,0.464286,0.28875,0.71125,0.535714,0.421429,0.464286,0.4375,0.162945,0.698362,0.517747,0.260417,0.464286,0.001,0.001,0,0,0,0,38469,36484,5746,89.285714,48.571429,?,?,?,?
pac-man,5,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.147208,0.189104,0.329328,77.520975,94.248083,46.553773,55.814253,-9.26048,1.662635,1.993366,-0.330731,12.020647,0.429309,25.820993,0,0,0.04,1,0.96,24,1,3,0,0,0,-0.066667,0.626667,0.156926,0.571429,0.406718,0.593282,0.428571,0.432195,0.571429,0.484203,0.2066,0.765901,0.589918,0.254808,0.571429,0,0.001,0,0,0,0,38469,36484,5746,89.285714,45.714286,?,?,?,?
pac-man,5,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,10,18,0,35.714286,64.285714,0,-0.180328,0.217559,0.373068,89.499335,107.188737,45.713833,70.613036,-24.899203,1.632637,2.521894,-0.889257,7.706942,0.275248,16.859103,0,0,0.038462,1,0.961538,25,1,2,0,0,0,-0.053376,0.826923,0.25,0.357143,0.533286,0.466714,0.642857,0.285714,0.357143,0.31746,-0.197055,0.633794,0.564278,0.138889,0.357143,0,0.001,0,0.015625,0,15.625,38469,36484,5746,85.714286,43.571429,?,?,?,?
pac-man,5,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,13,15,0,46.428571,53.571429,0,0.134021,0.211868,0.341298,87.158115,98.060672,45.713833,57.782073,-12.06824,1.632637,2.063645,-0.431009,10.569572,0.377485,23.121169,0,0,0.076923,2,0.923077,24,1,2,0,0,0,-0.076923,0.615385,0.135714,0.464286,0.345557,0.654443,0.535714,0.422222,0.464286,0.433838,0.09217,0.669474,0.55622,0.288018,0.464286,0,0.007,0,0,0,0,38469,36484,5746,89.285714,47.857143,?,?,?,?
pac-man,5,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.220472,0.216216,0.345585,90.121046,100.776837,42.9952,65.516867,-22.521667,1.592415,2.426551,-0.834136,6.999177,0.259229,16.278972,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.55,0.088462,0.592593,0.30698,0.69302,0.407407,0.490741,0.592593,0.534979,0.315732,0.697965,0.553185,0.263889,0.592593,0.001,0,0,0,0,0,38610,36625,5605,85.185185,49.62963,?,?,?,?
pac-man,5,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,19,8,0,70.37037,29.62963,0,0.494145,0.187204,0.30406,78.028551,88.667793,42.9952,36.085135,6.910065,1.592415,1.336486,0.255928,14.936984,0.553222,34.741049,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.9,0.291667,0.703704,0.194297,0.805703,0.296296,0.691358,0.703704,0.695527,0.503936,0.811067,0.656263,0.581372,0.703704,0.001,0,0,0,0,0,38610,36625,5605,96.296296,48.888889,?,?,?,?
pac-man,5,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.081152,0.213763,0.363241,89.098655,105.925581,42.9952,66.099694,-23.104494,1.592415,2.448137,-0.855722,8.253441,0.305683,19.196191,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.78,0.2,0.518519,0.414724,0.585276,0.481481,0.459259,0.518519,0.477366,0.121393,0.647369,0.52572,0.263889,0.518519,0.001,0,0.015625,0,15.625,0,38610,36625,5605,85.185185,44.444444,?,?,?,?
pac-man,5,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.073879,0.186208,0.337397,77.613308,98.389172,42.9952,53.56126,-10.56606,1.592415,1.98375,-0.391336,13.191806,0.488585,30.682043,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.88,0.285714,0.518519,0.463657,0.536343,0.481481,0.448148,0.518519,0.477366,0.056106,0.6954,0.583035,0.277778,0.518519,0.001,0.001,0,0,0,0,38610,36625,5605,88.888889,41.481481,?,?,?,?
pac-man,5,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.309302,0.184253,0.330889,76.798539,96.491425,42.9952,66.428092,-23.432892,1.592415,2.4603,-0.867885,12.231703,0.453026,28.448997,0,0,0.12,3,0.88,22,1,2,0,0,0,-0.1,0.32,0.074074,0.592593,0.299549,0.700451,0.407407,0.604938,0.592593,0.597884,0.297674,0.675841,0.616882,0.443304,0.592593,0,0.001,0,0,0,0,38610,36625,5605,81.481481,40.740741,?,?,?,?
pac-man,5,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,12,15,0,44.444444,55.555556,0,-0.002475,0.234421,0.398832,95.16691,112.910181,45.746178,93.444624,-47.698446,1.694303,3.460912,-1.766609,5.968872,0.221069,13.047804,0,0,0,0,1,24,1,3,?,0,?,?,0.909722,0.416667,0.444444,0.391414,0.608586,0.555556,?,0.444444,?,?,0.55113,0.436078,?,0.444444,0,0.001,0,0,0,0,38610,36625,5605,74.074074,42.222222,?,?,?,?
pac-man,6,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,19,9,0,67.857143,32.142857,0,0.46723,0.189104,0.306137,76.240225,86.004106,47.354472,38.307203,9.047269,1.691231,1.368114,0.323117,16.635041,0.594109,35.128764,0,0,0.076923,2,0.923077,24,1,2,0,0,0,-0.076923,0.826923,0.222222,0.678571,0.19955,0.80045,0.321429,0.710684,0.678571,0.669177,0.5142,0.830995,0.64763,0.499828,0.678571,0,0.002,0,0,0,0,38469,36484,5746,96.428571,50,?,?,?,?
pac-man,6,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,11,17,0,39.285714,60.714286,0,-0.081818,0.234625,0.402395,94.117857,112.421897,48.46481,103.292649,-54.827839,1.730886,3.689023,-1.958137,5.990673,0.213953,12.360872,0,0,0.12,3,0.88,22,1,3,0,0,0,-0.12,0.74,0.272727,0.392857,0.456001,0.543999,0.607143,0.280612,0.392857,0.327381,-0.079871,0.550201,0.430676,0.152778,0.392857,0,0.001,0,0,0,0,38469,36484,5746,71.428571,41.428571,?,?,?,?
pac-man,6,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,15,13,0,53.571429,46.428571,0,0.213823,0.226088,0.368529,92.682498,105.46672,46.553773,92.412336,-45.858563,1.662635,3.300441,-1.637806,6.551561,0.233984,14.073103,0,0,0.12,3,0.88,22,1,3,0,0,0,-0.12,0.44,0.111111,0.535714,0.249917,0.750083,0.464286,?,0.535714,?,?,0.660367,0.559468,?,0.535714,0,0.002,0.015625,0,15.625,0,38469,36484,5746,75,47.142857,?,?,?,?
pac-man,6,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,14,14,0,50,50,0,0.113122,0.21138,0.349251,86.653018,99.94973,46.553773,60.06822,-13.514447,1.662635,2.145294,-0.482659,10.112863,0.361174,21.722972,0,0,0.08,2,0.92,23,1,3,0,0,0,-0.096077,0.72,0.228938,0.5,0.335435,0.664565,0.5,0.43562,0.5,0.464172,0.172318,0.715148,0.557017,0.24127,0.5,0,0.002,0,0,0,0,38469,36484,5746,89.285714,49.285714,?,?,?,?
pac-man,6,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.164948,0.193106,0.337973,80.488574,98.557235,42.9952,54.509506,-11.514306,1.592415,2.018871,-0.426456,11.571641,0.428579,26.913797,0,0,0,0,1,25,1,2,?,0,?,?,0.7,0.203704,0.555556,0.367809,0.632191,0.444444,?,0.555556,?,?,0.711309,0.578375,?,0.555556,0.001,0.001,0,0,0,0,38610,36625,5605,88.888889,42.962963,?,?,?,?
pac-man,6,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.091346,0.199008,0.345746,82.948597,100.823794,42.9952,56.260025,-13.264825,1.592415,2.083705,-0.49129,8.66811,0.321041,20.160646,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.34,0.074074,0.481481,0.375711,0.624289,0.518519,0.469862,0.481481,0.474427,0.110393,0.68574,0.546288,0.288095,0.481481,0,0.001,0,0,0,0,38610,36625,5605,88.888889,44.444444,?,?,?,?
pac-man,6,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.289474,0.201959,0.336283,84.178609,98.064213,42.9952,47.765331,-4.770131,1.592415,1.769086,-0.176672,10.131759,0.37525,23.56486,0,0,0.12,3,0.88,22,1,2,0,0,0,-0.1,0.49,0.082492,0.592593,0.299549,0.700451,0.407407,0.566449,0.592593,0.579125,0.292996,0.661681,0.567659,0.381818,0.592593,0,0.002,0,0,0,0,38610,36625,5605,92.592593,47.407407,?,?,?,?
pac-man,6,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,0.086681,0.225568,0.379916,94.018702,110.788122,42.9952,82.855885,-39.860685,1.592415,3.068736,-1.476322,5.927953,0.219554,13.787477,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.68,0.203704,0.407407,0.297684,0.702316,0.592593,0.470988,0.407407,0.428526,0.104338,0.600436,0.493436,0.275336,0.407407,0.001,0.001,0,0,0,0,38610,36625,5605,77.777778,43.703704,?,?,?,?
pac-man,6,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.102138,0.210314,0.343845,87.661023,100.2695,42.9952,49.777914,-6.782714,1.592415,1.843626,-0.251212,9.82175,0.363769,22.843828,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.88,0.25,0.481481,0.339663,0.660337,0.518519,?,0.481481,?,?,0.693168,0.601687,?,0.481481,0,0.001,0,0,0,0,38610,36625,5605,92.592593,47.407407,?,?,?,?
pac-man,6,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.352,0.166547,0.296086,69.41847,86.342321,42.9952,33.782204,9.212996,1.592415,1.251193,0.341222,16.622563,0.61565,38.66144,0,0,0,0,1,25,1,2,?,0,?,?,0.84,0.222222,0.666667,0.346509,0.653491,0.333333,?,0.666667,?,?,0.821628,0.683455,?,0.666667,0,0.002,0,0,0,0,38610,36625,5605,96.296296,43.703704,?,?,?,?
pac-man,7,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,13,15,0,46.428571,53.571429,0,0.135802,0.214233,0.365136,86.371733,102.578807,47.354472,83.744052,-36.38958,1.691231,2.990859,-1.299628,7.609581,0.271771,16.069402,0,0,0.115385,3,0.884615,23,1,2,0,0,0,-0.096077,0.384615,0.074074,0.464286,0.278515,0.721485,0.535714,0.429528,0.464286,0.446118,0.179849,0.655415,0.51185,0.254342,0.464286,0.001,0.001,0,0,0,0,38469,36484,5746,78.571429,45,?,?,?,?
pac-man,7,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,13,15,0,46.428571,53.571429,0,0.098712,0.214714,0.359118,86.13059,100.331208,48.46481,68.828905,-20.364094,1.730886,2.458175,-0.727289,9.792853,0.349745,20.206109,0,0,0.04,1,0.96,24,1,3,0,0,0,-0.066667,0.793333,0.237374,0.464286,0.31365,0.68635,0.535714,0.379464,0.464286,0.417083,0.149759,0.695667,0.523832,0.22028,0.464286,0.001,0.001,0,0,0,0,38469,36484,5746,85.714286,47.142857,?,?,?,?
pac-man,7,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,14,14,0,50,50,0,0,0.202851,0.348389,83.156628,99.703049,46.553773,57.887557,-11.333784,1.662635,2.067413,-0.404778,11.39209,0.40686,24.470819,0,0,0,0,1,25,1,3,?,0,?,?,0.666667,0.17037,0.5,0.505435,0.494565,0.5,?,0.5,?,?,0.648648,0.501368,?,0.5,0,0.001,0,0,0,0,38469,36484,5746,89.285714,45,?,?,?,?
pac-man,7,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,246,28,14,14,0,50,50,0,0.134658,0.217559,0.354368,89.186108,101.414011,46.553773,82.038805,-35.485032,1.662635,2.929957,-1.267323,9.213099,0.329039,19.79023,0,0,0.08,2,0.92,23,1,3,0,0,0,-0.096077,0.606667,0.146825,0.5,0.335435,0.664565,0.5,0.452381,0.5,0.47479,0.165182,0.714068,0.572048,0.276471,0.5,0,0.001,0,0,0,0,38469,36484,5746,78.571429,47.857143,?,?,?,?
pac-man,7,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,-0.018868,0.201959,0.359924,84.178609,104.95824,42.9952,71.603123,-28.607922,1.592415,2.651968,-1.059553,8.052546,0.298242,18.728943,0,0,0,0,1,25,1,2,?,0,?,?,0.67,0.137037,0.407407,0.442981,0.557019,0.592593,?,0.407407,?,?,0.617592,0.544363,?,0.407407,0,0.001,0,0,0,0,38610,36625,5605,81.481481,40.740741,?,?,?,?
pac-man,7,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.167095,0.216707,0.359189,90.325358,104.743983,42.9952,73.284748,-30.289548,1.592415,2.71425,-1.121835,7.112048,0.263409,16.541494,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.61,0.100962,0.555556,0.366307,0.633693,0.444444,0.467186,0.555556,0.507552,0.191811,0.663579,0.521108,0.276623,0.555556,0.001,0.001,0,0,0,0,38610,36625,5605,81.481481,45.185185,?,?,?,?
pac-man,7,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.140584,0.196057,0.339726,81.718586,99.068234,42.9952,47.874035,-4.878835,1.592415,1.773112,-0.180698,10.81488,0.400551,25.153691,0,0,0,0,1,25,1,2,?,0,?,?,0.86,0.25,0.555556,0.460694,0.539306,0.444444,?,0.555556,?,?,0.697908,0.568701,?,0.555556,0,0.001,0,0,0,0,38610,36625,5605,92.592593,44.444444,?,?,?,?
pac-man,7,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.256356,0.216714,0.350072,90.328667,102.085479,42.9952,57.623696,-14.628496,1.592415,2.134211,-0.541796,8.266949,0.306183,19.227609,0.5,1,0.2,5,0.8,20,0.5,1,0.166667,0.5,0.25,0.188982,0.64,0.203704,0.518519,0.214566,0.785434,0.481481,0.591643,0.518519,0.543605,0.295409,0.707889,0.548913,0.406342,0.518519,0,0.001,0,0.015625,0,15.625,38610,36625,5605,88.888889,48.148148,?,?,?,?
pac-man,7,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190405.1303,247,27,12,15,0,44.444444,55.555556,0,0.10793,0.210812,0.344111,87.868644,100.346951,42.9952,43.818184,-0.822984,1.592415,1.622896,-0.030481,9.379946,0.347405,21.816263,0,0,0.16,4,0.84,21,1,2,0,0,0,-0.117954,0.76,0.2,0.444444,0.327765,0.672235,0.555556,0.460317,0.444444,0.448148,0.105342,0.682413,0.572632,0.275,0.444444,0,0.001,0,0,0,0,38610,36625,5605,96.296296,50.37037,?,?,?,?
